homega	previousyeartableposition	homegf	currenttableposition	awaygf	awayga	teamshortform	hasachievedobjective	yettowin	unbeatenallcomps	unbeatenleague	champion	leagueid	prevleagueid	highestpossible	teamform	highestprobable	homewins	artificialkey	nummatchesplayed	teamid	grouping	awaywins	objective	points	actualvsexpectations	homelosses	unbeatenhome	lastgameresult	unbeatenaway	awaylosses	awaydraws	homedraws	teamlongform
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	796	0	112184	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	797	0	112523	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	798	0	112533	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	799	0	112535	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	800	0	112584	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	801	0	112585	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	802	0	112671	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	1	1014	1014	0	0	0	0	803	0	112853	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	804	0	112914	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	805	0	113143	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	806	0	114512	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	807	0	114579	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	808	0	114580	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	809	0	114581	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	810	0	114600	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	811	0	114615	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	812	0	114688	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	813	0	115487	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	814	0	115536	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	815	0	115694	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	1014	1014	0	0	0	0	816	0	116007	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	8	7	11	7	46	0	0	0	0	0	2012	2012	9	1022	3	3	817	13	110955	3	3	8	22	2	1	0	0	0	2	1	3	50
4	5	14	5	16	6	100	0	0	0	0	0	2012	2012	0	22222	0	6	818	14	111724	0	4	8	33	0	0	1	0	0	1	2	1	76
4	3	9	3	6	10	66	0	0	0	0	0	2012	2012	8	22102	3	4	819	13	111768	3	2	9	21	3	0	1	0	0	4	1	2	60
1	1	8	1	12	9	66	0	0	0	0	1	2012	2012	9	12220	8	4	820	13	111769	8	3	5	25	0	0	1	2	0	2	2	2	66
6	9	9	9	4	8	46	0	0	0	0	0	2012	2012	3	2021	3	3	821	14	111779	3	1	3	18	1	1	0	1	0	3	3	3	53
6	2	21	2	18	8	80	0	0	0	0	0	2012	2012	9	2222	9	6	822	14	111839	9	3	9	30	1	0	1	0	0	2	2	1	76
14	6	5	12	6	12	20	0	0	0	0	0	2012	2012	3	2000	4	1	823	13	112378	4	1	3	7	3	5	0	2	0	5	0	1	23
14	11	14	11	7	7	66	0	0	0	0	0	2012	2012	3	22201	3	2	824	14	112429	3	3	3	21	1	2	0	1	0	1	3	3	46
1	4	11	4	14	6	60	0	0	0	0	0	2012	2012	9	20220	9	5	825	13	112540	9	2	9	25	1	0	1	2	0	2	3	1	60
4	8	8	8	3	6	53	0	0	0	0	0	2012	2012	9	21102	3	4	826	13	112978	3	2	8	22	2	0	1	0	0	3	1	3	50
18	14	4	14	2	16	0	0	0	0	0	0	2012	2012	4	0	4	2	827	14	113566	4	0	5	7	2	5	0	2	0	6	1	0	10
6	13	8	13	16	12	40	0	0	0	0	0	2012	2012	8	20002	8	3	828	14	113567	8	4	3	24	0	1	0	0	0	3	0	3	56
19	10	9	10	2	5	26	0	0	0	0	0	2012	2012	3	120	5	2	829	13	114843	5	0	3	9	2	5	0	2	0	3	3	0	26
14	12	11	6	5	14	26	0	0	0	0	0	2012	2012	3	10200	3	3	830	14	114844	3	0	3	11	1	3	0	2	0	6	1	1	23
0	2	0	2	0	0	0	0	0	0	0	0	2028	2028	0	0	0	0	831	0	112264	0	0	0	0	0	0	0	0	0	0	0	0	0
0	14	0	16	0	1	16	0	1	0	0	0	2076	2076	6	10	5	0	832	2	29	5	0	8	1	3	0	1	2	0	1	0	1	16
0	4	1	6	0	0	66	0	0	0	1	0	2076	2076	6	21	3	1	833	2	33	8	0	6	4	3	0	1	1	1	0	1	0	66
0	16	0	8	2	1	100	0	0	0	1	0	2076	20	6	2	7	0	834	1	487	3	1	8	3	2	0	1	0	1	0	0	0	100
0	6	0	13	0	0	33	0	1	0	1	0	2076	2076	6	11	3	0	835	2	492	3	0	8	2	2	0	1	1	1	0	1	1	33
2	5	1	9	1	0	50	0	0	0	0	0	2076	2076	6	20	3	0	836	2	523	3	1	8	3	2	1	0	2	1	0	0	0	50
0	15	3	7	0	0	100	0	0	0	1	0	2076	2076	6	2	6	1	837	1	1825	3	0	8	3	2	0	1	0	1	0	0	0	100
1	18	0	19	0	1	0	0	1	0	0	0	2076	20	6	0	4	0	838	2	110197	4	0	8	0	4	1	0	2	0	1	0	0	0
1	9	3	2	2	2	66	0	0	0	1	0	2076	2076	6	21	8	1	839	2	110482	6	0	3	4	0	0	1	1	1	0	1	0	66
4	17	0	18	0	0	16	0	1	0	0	0	2076	20	6	10	4	0	840	2	110500	4	0	7	1	4	1	0	2	1	0	1	0	16
0	7	0	5	1	0	66	0	0	0	1	0	2076	2076	6	12	3	0	841	2	110501	8	1	3	4	0	0	1	0	1	0	0	1	66
2	8	0	17	1	1	16	0	1	0	0	0	2076	2076	6	1	4	0	842	2	110532	4	0	3	1	3	1	0	1	1	0	1	0	16
0	11	0	3	2	0	66	0	0	0	1	0	2076	2076	6	21	8	0	843	2	110588	7	1	3	4	0	0	1	1	1	0	0	1	66
2	10	1	14	1	1	16	0	1	0	0	0	2076	2076	6	1	3	0	844	2	110592	3	0	5	1	0	1	0	1	1	0	1	0	16
0	16	1	10	1	3	50	0	0	0	0	0	2076	2076	6	2	3	1	845	2	110597	3	0	5	3	0	0	1	0	0	1	0	0	50
1	12	1	15	1	2	16	0	1	0	0	0	2076	2076	6	1	5	0	846	2	110645	5	0	3	1	2	0	1	1	0	1	0	1	16
1	18	1	4	2	1	66	0	0	0	1	0	2076	2076	6	21	8	0	847	2	110676	8	1	5	4	0	0	1	1	1	0	0	1	66
1	20	0	20	0	3	0	0	1	0	0	0	2076	2076	6	0	4	0	848	2	110678	4	0	5	0	2	1	0	2	0	1	0	0	0
0	19	0	12	0	0	33	0	1	0	1	0	2076	2076	6	11	3	0	849	2	110691	3	0	5	2	0	0	1	1	1	0	1	1	33
2	13	2	11	0	0	33	0	1	0	1	0	2076	2076	6	11	3	0	850	2	114398	3	0	7	2	3	0	1	1	1	0	1	1	33
1	17	2	1	4	0	100	0	0	0	1	0	2076	2076	6	22	6	1	851	2	115820	6	1	5	6	0	0	1	0	1	0	0	0	100
0	2	0	2	0	0	0	0	0	0	0	0	2092	2092	0	0	0	0	852	0	112288	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	2092	2092	0	0	0	0	853	0	112301	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	2092	2092	0	0	0	0	854	0	112303	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	2092	2092	0	0	0	0	855	0	112304	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	2092	2092	0	0	0	0	856	0	114019	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	9	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	857	0	112998	0	0	0	1952	0	0	0	0	0	0	0	0	0
0	2	0	7	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	858	0	112999	0	0	0	1971	0	0	0	0	0	0	0	0	0
0	2	0	8	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	859	0	113000	0	0	0	1962	0	0	0	0	0	0	0	0	0
0	2	0	15	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	860	0	113001	0	0	0	1875	0	0	0	0	0	0	0	0	0
0	2	0	6	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	861	0	113002	0	0	0	1974	0	0	0	0	0	0	0	0	0
0	2	0	3	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	862	0	113003	0	0	0	2039	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	863	0	113004	0	0	0	2073	0	0	0	0	0	0	0	0	0
0	2	0	13	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	864	0	113007	0	0	0	1931	0	0	0	0	0	0	0	0	0
0	2	0	5	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	865	0	113008	0	0	0	2011	0	0	0	0	0	0	0	0	0
0	2	0	1	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	866	0	113009	0	0	0	2197	0	0	0	0	0	0	0	0	0
0	2	0	28	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	867	0	113010	0	0	0	1678	0	0	0	0	0	0	0	0	0
0	2	0	4	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	868	0	113011	0	0	0	2035	0	0	0	0	0	0	0	0	0
0	2	0	12	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	869	0	113012	0	0	0	1936	0	0	0	0	0	0	0	0	0
0	2	0	22	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	870	0	113258	0	0	0	1757	0	0	0	0	0	0	0	0	0
0	2	0	19	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	871	0	113394	0	0	0	1810	0	0	0	0	0	0	0	0	0
0	2	0	23	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	872	0	113984	0	0	0	1754	0	0	0	0	0	0	0	0	0
0	2	0	30	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	873	0	115682	0	0	0	1670	0	0	0	0	0	0	0	0	0
17	12	16	5	16	18	86	0	0	0	0	0	2149	2149	0	22221	3	4	874	23	113332	8	4	3	31	0	4	0	1	0	4	4	3	70
12	5	11	12	9	18	33	0	0	0	0	0	2149	2149	0	12100	5	3	875	23	113333	5	2	5	19	2	5	0	2	0	9	1	3	20
9	6	16	8	10	20	46	0	0	0	0	0	2149	2149	0	1202	5	4	876	24	113334	3	2	8	27	2	2	0	0	0	7	3	6	43
9	10	11	7	15	22	73	0	0	0	0	0	2149	2149	0	12221	3	4	877	22	113335	3	4	5	30	0	2	0	1	0	6	1	5	63
9	4	13	4	14	18	13	0	0	0	0	0	2149	2149	0	11000	9	5	878	23	113336	8	4	3	34	0	1	0	2	0	6	2	5	50
20	11	16	9	10	9	20	0	0	0	0	0	2149	2149	0	1011	5	3	879	23	113563	5	1	8	25	3	4	0	1	0	2	8	5	16
13	1	23	2	16	8	66	0	0	0	0	1	2149	2149	0	12022	9	7	880	21	113564	9	4	0	39	2	2	0	0	0	2	4	2	40
10	3	8	6	14	13	46	0	0	0	0	0	2149	2149	0	20120	8	4	881	22	113654	3	4	9	31	3	3	0	2	0	4	3	4	43
13	2	23	1	15	13	53	0	0	0	0	0	2149	2149	0	1221	0	7	882	24	113687	0	5	0	45	1	1	0	1	0	2	5	4	63
16	7	16	3	16	11	6	0	0	0	0	0	2149	2149	0	10	8	4	883	24	113939	9	5	8	34	0	5	0	2	0	3	3	4	40
11	8	9	11	10	12	53	0	0	0	0	0	2149	2149	0	10212	5	3	884	21	114521	5	3	8	24	4	5	0	0	0	4	4	2	40
16	9	11	10	10	11	46	0	0	0	0	0	2149	2149	0	1022	3	4	885	22	114605	5	2	3	25	2	6	0	0	0	3	6	1	33
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
