nameid	commentaryid	name
1178	900000	Alan
1179	900000	Alan Besseiro
1180	900000	Alan Costa
1181	900000	Alan Empereur
1182	900000	Alan Godoy
1183	900000	Alan Henrique
1184	900000	Alan Jonathan
1185	900000	Alan Kardec
1186	900000	Alana
1187	900000	Alanis
1188	900000	Alanna
1189	900000	Alano Nascimento
1190	900000	Alanís
1191	900000	Alaníz
1192	900000	Alarcón
1193	900000	Alarcón González
1194	920295	Alarcón Suárez
1195	900000	Alario
1196	900000	Alasana
1197	900000	Alassana
1198	920297	Alassane
1199	900000	Alastair
1200	900000	Alaverdyan
1201	900000	Alazar
1202	900000	Alba
1203	900000	Alba Fernández
1204	920299	Alba Ramos
1205	900000	Alba Redondo
1206	900000	Alban
1207	900000	Albanis
1208	900000	Albarracín
1209	900000	Albayrak
1210	900000	Alberk
1211	900000	Albers
1212	928665	Albert
1213	900000	Albert G.
1214	900000	Albertengo
1215	900000	Alberth
1216	900000	Albertinho Dutra
1217	900000	Alberto
1218	900000	Alberto Angel
1219	900000	Alberto M.
1220	900000	Alberto Marcelo
1221	900000	Alberto Miguel
1222	900000	Alberto Moreno
1223	900000	Alberto Perea
1224	900000	Alberto Soro
1225	900000	Alberto Toril
1226	900000	Albian
1227	900000	Albiar Serrano
1228	900000	Albie
1229	900000	Albin
1230	900000	Albina
1231	900000	Albino
1232	920305	Albiol Tortajada
1233	900000	Albion
1234	900000	Alborno
1235	900000	Albornoz
1236	900000	Albrecht
1237	900000	Albrighton
1238	900000	Albu
1239	900000	Albulayhi
1240	900000	Albuquerque Bruno
1241	900000	Alburayk
1242	900000	Albæk
1243	900000	Alcalá
1244	900000	Alcalá Guirado
1245	900000	Alcaraz
1246	900000	Alcaraz Jiménez
1247	900000	Alceus
1248	900000	Alchevskiy
1249	900000	Alcácer García
1250	900000	Alcáraz
1251	900000	Alcântara
1252	900000	Alcívar
1253	900000	Alcócer
1254	900000	Aldair
1255	900000	Aldair Leal
1256	900000	Aldair Porto
1257	900000	Aldair Rochela
1258	900000	Aldalur
1259	900000	Aldalur Agirrezabal
1260	900000	Aldasoro
1261	900000	Aldasoro Sarriegi
1262	900000	Alden
1263	900000	Alderete
1264	920316	Alderweireld
1265	900000	Aldin
1266	900000	Aldo
1267	900000	Aldo Rocha
1268	900000	Aldred
1269	900000	Aldrete
1270	900000	Aldrix
1271	900000	Ale
1272	900000	Ale Díez
1273	900000	Ale Llamas
1274	900000	Aleš
1275	900000	Alebiosu
1276	900000	Alec
1277	900000	Aleesami
1278	900000	Alegria
1279	900000	Alegría Moreno
1280	900000	Aleix
1281	900000	Aleix Febas
1282	900000	Aleix García
1283	900000	Aleixandri
1284	900000	Aleixandri López
1285	900000	Aleixo Leite
1286	900000	Alejandra
1287	900000	Alejandro
1288	900000	Alejandro Iturbe
1289	900000	Alejandro José
1290	900000	Alejandro P.
1291	900000	Alejandro Pérez
1292	900000	Alejo
1293	900000	Alejo Peralta
1294	900000	Alekos
1295	900000	Aleks
1296	900000	Aleksa
1297	900000	Aleksandar
1298	900000	Aleksander
1299	900000	Aleksander B.
1300	900000	Aleksandr
1301	900000	Aleksandra
1302	900000	Aleksandru
1303	900000	Aleksi
1304	900000	Aleksić
1305	900000	Aleksic
1306	900000	Aleksio
1307	900000	Aleksiu
1308	900000	Alem
1309	900000	Alemdar
1310	900000	Alemán
1311	900000	Alen
1312	900000	Alende López
1313	900000	Alesandro
1314	900000	Alese
1315	900000	Alessandra
1316	900000	Alessandrini
1317	900000	Alessandro
1318	900000	Alessia
1319	900000	Alessio
1320	900000	Alex
1321	900000	Alex Alegría
1322	900000	Alex Alessandro
1323	900000	Alex B.
1324	900000	Alex Baena
1325	900000	Alex Craninx
1326	900000	Alex Gorrín
1327	900000	Alex López
1328	900000	Alex Martin
1329	900000	Alex Millán
1330	900000	Alex Muñoz
1331	900000	Alex Pozo
1332	900000	Alex Rodríguez
1333	900000	Alex Sandro
1334	900000	Alex Suárez
1335	900000	Alex Teixeira
1336	900000	Alex Telles
1337	900000	Alex Vallejo
1338	900000	Alex das Freitas
1339	900000	Alexandar
1340	920322	Alexander
1341	900000	Alexander Juel
1342	900000	Alexander Ruud
1343	900000	Alexander-Arnold
1344	920324	Alexandersson
1345	900000	Alexandr
1346	900000	Alexandra
1347	900000	Alexandra Norton
1348	900000	Alexandras
1349	900000	Alexandre
1350	900000	Alexandre Frandeira
1351	900000	Alexandre Guedes
1352	900000	Alexandre Jonas
1353	900000	Alexandre Pato
1354	900000	Alexandre Pimenta
1355	900000	Alexandro
1356	900000	Alexandro Marco
1357	900000	Alexandropoulos
1358	900000	Alexandros
1359	900000	Alexandru
1360	900000	Alexei
1361	900000	Alexey
1362	900000	Alexeyeva
1363	900000	Alexi
1364	900000	Alexi GG
1365	900000	Alexia
1366	900000	Alexia Putellas
1367	900000	Alexios
1368	900000	Alexiou
1369	900000	Alexis
1370	900000	Alexis Sleiter
1371	900000	Alexo Baia
1372	900000	Alexopolous
1373	900000	Aleñá
1374	900000	Aleñá Castillo
1375	900000	Alfa
1376	900000	Alfa Semedo
1377	900000	Alfageme
1378	900000	Alfahad
1379	900000	Alfani
1380	900000	Alfarela
1381	920329	Alfaro
1382	900000	Alfaro Azevedo
1383	900000	Alfaro Soares
1384	900000	Alfie
1385	900000	Alfon
1386	900000	Alfons
1387	900000	Alfonsi
1388	920331	Alfonso
1389	900000	Alfonso Gzz.
1390	900000	Alfonso Herrero
1391	900000	Alfonso Pastor
1392	900000	Alfred
1393	900000	Alfredo
1394	900000	Alfreð
1395	900000	Algarañaz
1396	900000	Algassime
1397	900000	Algimas
1398	900000	Algobia
1399	900000	Algobia Esteves
1400	900000	Alhaji
1401	900000	Alharilla
1402	900000	Alhassan
1403	900000	Alho
1404	901155	Ali
1405	900000	Ali Ateş
1406	900000	Ali Sardar
1407	900000	Ali Yavuz
1408	900000	Ali Şaşal
1409	900000	Alibec
1410	900000	Alibek
1411	900000	Alibeyova
1412	900000	Alican
1413	900000	Alice
1414	900000	Alicia
1415	900000	Alicja
1416	900000	Alidu
1417	900000	Alidu Seidu
1418	900000	Aliendro
1419	900000	Alieu
1420	900000	Alievi
1421	900000	Alif
1422	900000	Alik
1423	900000	Alikhan
1424	900000	Alim
1425	900000	Alimami
1426	900000	Alimu
1427	900000	Alin
1428	900000	Alina
1429	900000	Alioski
1430	900000	Aliou
1431	920352	Alioui
1432	900000	Alioune
1433	900000	Alipour
1434	900000	Alireza
1435	900000	Aliseda
1436	900000	Alison
1437	900000	Alisson
1438	900000	Alistair
1439	900000	Aliti
1440	900000	Aliu
1441	900000	Alix
1442	900000	Aliyev
1443	900000	Aliyeva
1444	900000	Aljaž
1445	900000	Aljedaani
1446	900000	Aljoša
1447	900000	Alka
1448	900000	Alkain
1449	900000	Alkain Mitxelena
1450	900000	Alkassar
1451	900000	Alkurt
1452	900000	Alla
1453	900000	Allaberdiýew
1454	900000	Allagbe
1455	900000	Allagbé
1456	900000	Allain
1457	900000	Allamagan
1458	900000	Allan
1459	900000	Allan Ardaújo
1460	900000	Allan Bardinho
1461	900000	Allan Norberto
1462	900000	Allan Sousa
1463	900000	Allan-Roméo
1464	900000	Allano
1465	900000	Allano Brendon
1466	900000	Allansson
1467	900000	Allard
1468	900000	Allemeersch
1469	900397	Allen
1470	900000	Allende
1471	900000	Allevinah
1472	900000	Alli
1473	928667	Allison
1474	900000	Allison Alan
1475	900000	Allison Sireo
1476	900000	Allou
1477	900000	Allsop
1478	900000	Allysha
1479	900000	Alm
1480	900000	Almada
1481	900000	Almajhad
1482	900000	Almamy
1483	900000	Almas
1484	900000	Almaz
1485	900000	Almebäck
1486	901157	Almeida
1487	900000	Almeida Costa
1488	900000	Almeida Ilori
1489	900000	Almeida Júnior
1490	900000	Almeida Machado
1491	900000	Almeida Mendes
1492	900000	Almeida Reis
1493	900000	Almeida Santos
1494	920373	Almeida da Cunha
1495	900000	Almendra
1496	900000	Almin
1497	900000	Alminho Boas
1498	900000	Almir
1499	920376	Almirón
1500	900000	Almosailem
1501	900000	Almuaiouf
1502	900000	Almuth
1503	900000	Alnaji
1504	920381	Alnwick
1505	900000	Alok
1506	900000	Alomerović
1507	900000	Alon
1508	900978	Alonso
1509	900000	Alonso Bello
1510	900000	Alonso Expósito
1511	900000	Alonso Lara
1512	900000	Alonso Mendoza
1513	900000	Alou
1514	900000	Alounga
1515	900000	Alowais
1516	900000	Aloys
1517	900000	Aloé
1518	900000	Alparslan
1519	900000	Alpaslan
1520	900000	Alper
1521	900000	Alper Potuk
1522	900000	Alperen
1523	900000	Alpha
1524	900000	Alphand
1525	920394	Alphonse
1526	900000	Alphonso
1527	900000	Alpsoy
1528	900000	Alsefri
1529	900000	Alshamekh
1530	900000	Alson Botelho
1531	900000	Altınay
1532	900000	Altıntaş
1533	900000	Altair
1534	920406	Altamirano
1535	900000	Altan
1536	900000	Altare
1537	900000	Altay
1538	900000	Althaf
1539	900000	Althea
1540	920409	Altidore
1541	900000	Altin
1542	900000	Altube
1543	900000	Altube Suárez
1544	900000	Altunbaş
1545	900000	Altuntas
1546	900000	Alujevič
1547	920411	Aluko
1548	900000	Aluísio Chaves
1549	901158	Alvarado
1550	900000	Alvares
1551	920414	Alvarez
1552	900000	Alvaro
1553	900000	Alvaro Rodríguez
1554	900000	Alvas
1555	901159	Alves
1556	900000	Alves Bastos
1557	900000	Alves Chú
1558	900000	Alves Coelho
1559	900000	Alves Correia
1560	900000	Alves Morais
1561	900000	Alves Santos
1562	900000	Alves Soares
1563	920421	Alves da Silva
1564	900000	Alves de Araujo
1565	900000	Alves de Barros
1566	900000	Alves de Lima
1567	900000	Alvildo Sousa
1568	900000	Alvin Severino
1569	900000	Alvino
1570	900000	Alvyn Antonio
1571	900000	Alvyn Sanches
1572	900000	Alwin
1573	901160	Aly
1574	900000	Aly Abeid
1575	900000	Alysha
1576	900000	Alyssa
1577	900000	Alzate
1578	900000	Alzeshi
1579	900000	Alzouma
1580	900000	Alzubaidi
1581	900000	Alán
1582	900000	Alícia
1583	900000	Alícia Correia
1584	900000	Amaar
1585	900000	Amad
1586	900000	Amade
1587	900000	Amadi-Holloway
1588	920431	Amado
1589	920433	Amador
1590	900000	Amador Silos
1591	900000	Amadou
1592	900000	Amadé
1593	900000	Amaechi
1594	900000	Amahle
1595	900000	Amaiur
1596	900000	Amaiur Sarriegi
1597	900000	Amal
1598	900000	Amalfitano
1599	900000	Amalie
1600	900000	Amallah
1601	900000	Amaluzor
1602	900000	Aman
1603	900000	Amanda
1604	900000	Amanda Cecília
1605	900000	Amanda Sampedro
1606	900000	Amandine
1607	900000	Amani
1608	900000	Amankwaa
1609	900000	Amankwah
1610	900000	Amano
1611	900000	Amanuel
1612	901161	Amar
1613	900000	Amara
1614	900000	Amaral
1615	900000	Amaral Borduchi
1616	900000	Amaral Mendes
1617	900000	Amare
1618	900000	Amari
1619	900000	Amari'i
1620	900000	Amarilla
1621	900000	Amarjit
1622	900000	Amaro
1623	900000	Amartey
1624	900000	Amat
1625	900000	Amat Maas
1626	900000	Amath
1627	900000	Amato
1628	900000	Amaury
1629	900000	Amavi
1630	920443	Amaya
1631	900000	Amber
1632	900000	Ambri
1633	900000	Ambrogio
1634	900000	Ambroise
1635	920447	Ambrose
1636	900000	Ambrosius
1637	900000	Ambrož
1638	900000	Ambríz
1639	900000	Amdouni
1640	900000	Ame
1641	900000	Amedej
1642	920450	Amedick
1643	900000	Ameen
1644	900000	Amel
1645	900000	Amenyido
1646	920453	Ameobi
1647	900000	Amer
1648	900000	Ametov
1649	900000	Amey
1650	900000	Ameyaw
1651	900000	Amian
1652	900000	Amid
1653	900000	Amidou
1654	900000	Amilton
1655	920457	Amin
1656	900000	Amina
1657	900000	Aminata
1658	920458	Amine
1659	900000	Aminu
1660	900000	Amir
1661	900000	Amira
1662	900000	Amiran
1663	920459	Amiri
1664	900000	Amissi
1665	900000	Amit
1666	900000	Amjad
1667	900000	Amjhad
1668	900000	Amma
1669	900000	Ammar
1670	900000	Ammar.A
1671	900000	Ammitzbøll
1672	900000	Amo
1673	900000	Amo Torres
1674	920462	Amoah
1675	900000	Amodako
1676	900000	Amol
1677	900000	Amon
1678	900000	Amond
1679	900000	Amoo
1680	900000	Amor
1681	900000	Amorim Silva
1682	900000	Amorrortu
1683	900000	Amorrortu Andrinúa
1684	920467	Amos
1685	900000	Ampadu
1686	900000	Ampomah
1687	900000	Amponsah
1688	900000	Ampuero
1689	900000	Amr
1690	900000	Amrabat
1691	900000	Amrani
1692	900000	Amrinder
1693	900000	Amrit
1694	900000	Amro
1695	900000	Amro Tarek
1696	900000	Amukusana
1697	900000	Amund
1698	900000	Amundsen
1699	900000	Amura
1700	900000	Amuzu
1701	900000	Amy
1702	900000	Amyn
1703	900000	Amzar
1704	900000	Amzine
1705	900000	Amélia
1706	900000	Amélie
1707	900000	Amîr
1708	900000	An
1709	900000	An Chan Gi
1710	900000	An Hyeon Beom
1711	900000	An Jin Beom
1712	900000	An-yan
1713	900000	Anıl
1714	900000	Ana
1715	900000	Ana Borges
1716	900000	Ana Capeta
1717	900000	Ana Catarina
1718	900000	Ana Cristina
1719	900000	Ana Dias
1720	900000	Ana Inês
1721	900000	Ana Iris
1722	900000	Ana Leite
1723	900000	Ana Marina
1724	900000	Ana Rita
1725	900000	Ana Rute
1726	900000	Ana Seiça
1727	900000	Anahita
1728	900000	Anaitz
1729	900000	Analu
1730	900000	Anami
1731	900000	Anamul
1732	900000	Anand
1733	900000	Ananda
1734	900000	Anang
1735	900000	Anani
1736	900000	Anania
1737	900000	Ananou
1738	900000	Anantasu
1739	900000	Anar
1740	900000	Anas
1741	901750	Anass
1742	900000	Anastasio
1743	900000	Anastasios
1744	900000	Anastasiya
1745	900000	Anatoliy
1746	900000	Anatoly
1747	900000	Anaïs
1748	900000	Ancheta
1749	900000	Ander
1750	900000	Ander Guevara
1751	900000	Ander Herrera
1752	900000	Ander Martín
1753	900000	Ander Zoilo
1754	900000	Andereggen
1755	900000	Anders
1756	900000	Anders K.
1757	901162	Andersen
1758	920476	Anderson
1759	900000	Anderson J.
1760	900000	Anderson José
1761	900000	Anderson Lopes
1762	900000	Anderson Oliveira
1763	900000	Anderson Patric
1764	900000	Anderson Talisca
1765	920477	Andersson
1766	920478	Anderton
1767	900000	Andeson Jaime
1768	900000	Andeson Trigo
1769	900000	Andi
1770	900000	Andimba
1771	900000	Andjaba
1772	900000	Ando
1773	900000	Andoh
1774	900000	Andolšek
1775	900000	Andon
1776	900000	Andone
1777	900000	Andoni
1778	900000	Andonov
1779	900000	Andrada
1780	920481	Andrade
1781	900000	Andrade Silva
1782	900000	Andrade Simões
1783	900000	Andrade Zanon
1784	900000	Andrade da Costa
1785	900000	Andrade dos Santos
1786	900000	Andranik
1787	900000	Andraž
1788	901163	Andre
1789	900000	Andre Shinyashiki
1790	900000	Andrea
1791	900000	Andrea Pereira
1792	900000	Andreaš
1793	920485	Andreas
1794	900000	Andreas Eines
1795	900000	Andreas Hugo
1796	900000	Andreas Pereira
1797	900000	Andreas Skov
1798	920486	Andreasen
1799	901164	Andreassen
1800	900000	Andreasson
1801	900000	Andreaw
1802	900000	Andreea
1803	920487	Andreev
1804	900000	Andrei
1805	900000	Andrei Girotto
1806	900000	Andreia
1807	900000	Andreia Faria
1808	900000	Andreia Jacinto
1809	900000	Andreia Norton
1810	900000	Andrej
1811	900000	Andrejević
1812	900000	Andrenacci
1813	900000	Andreou
1814	900000	Andres
1815	920491	Andresen
1816	900000	Andresson
1817	900000	Andreu
1818	900000	Andreu Ruiz
1819	900000	Andrevaldo
1820	920493	Andrew
1821	901165	Andrews
1822	900000	Andrey
1823	900000	Andri
1824	900000	Andrić
1825	900000	Andri Fannar
1826	900000	Andria
1827	900000	Andriamihaja
1828	900000	Andrianirina
1829	900000	Andric
1830	900000	Andrich
1831	900000	Andries
1832	900000	Andrieu
1833	900000	Andrieux
1834	900000	Andrievskyi
1835	900000	Andrija
1836	900000	Andrija.R
1837	900000	Andriopoulos
1838	900000	Andriy
1839	900000	Andronache
1840	900000	Andros
1841	900000	Androutsos
1842	900000	Andrus
1843	900000	Andry
1844	900000	Andrzej
1845	900000	András
1846	900000	André
1847	900000	André A.
1848	900000	André Almeida
1849	900000	André Amaro
1850	900000	André Anderson
1851	900000	André André
1852	900000	André Antonio
1853	900000	André Barbosa
1854	900000	André Campos
1855	900000	André Clóvis
1856	900000	André David
1857	900000	André F.
1858	900000	André Ferreira
1859	900000	André Filipe
1860	900000	André Fonseca
1861	900000	André Franco
1862	900000	André Gomes
1863	900000	André Horta
1864	900000	André Luís
1865	900000	André Martins
1866	900000	André Mendes
1867	900000	André Miguel
1868	900000	André Mikael
1869	900000	André Milazisco
1870	900000	André Moreira
1871	900000	André Paulo
1872	900000	André Ramalho
1873	900000	André Renato
1874	900000	André Ribeiro
1875	900000	André Santos
1876	900000	André Silva
1877	900000	André Simões
1878	900000	André Vidigal
1879	900000	André-Franck
1880	900000	André-Pierre
1881	900000	Andréas
1882	900000	Andrés
1883	900000	Andrés Borge
1884	900000	Andrés Carlos
1885	900000	Andrés Caro
1886	900000	Andrés Eduardo
1887	900000	Andrés Fdez.
1888	900000	Andrés Felipe
1889	900000	Andrés Fernández
1890	900000	Andrés Martín
1891	900000	Andrés Sanz
1892	900000	Andrésson
1893	900000	Andueza
1894	900000	Andujar
1895	900000	Andy
1896	900000	Andy Rios
1897	920499	Andújar
1898	900000	Andújar Jiménez
1899	900000	Andújar Moreno
1900	900000	Aneke
1901	900000	Anel
1902	900000	Anes
1903	900000	Anestis
1904	900000	Aneta
1905	900000	Anette
1906	900000	Anfernee
1907	901166	Ang
1908	900000	Angarita
1909	900000	Angel
1910	900000	Angel M.
1911	900000	Angela
1912	900000	Angeldahl
1913	900000	Angeldal
1914	900000	Angeliño
1915	900000	Angello
1916	900000	Angelo
1917	900000	Angelos
1918	900000	Angelotti
1919	920508	Angelov
1920	900000	Anggoon
1921	900000	Angha
1922	900000	Angielski
1923	900000	Angileri
1924	900000	Anglada
1925	900000	Anglada Gutiérrez
1926	900000	Angol
1927	900000	Angou
1928	900000	Angousana
1929	900000	Angresola Jiménez
1930	900000	Anguissa
1931	900000	Angula
1932	900000	Angulho Fancini
1933	900000	Angulo
1934	900000	Angulo Albóniga
1935	900000	Angus
1936	900000	Aničić
1937	900000	Ania
1938	900000	Anibaba
1939	900000	Anibal
1940	900000	Aniceta
1941	900000	Aniek
1942	900000	Aniket
1943	900000	Anil
1944	900000	Anima
1945	900000	Anirudh
1946	900000	Anis
1947	900000	Anisimov
1948	920514	Anita
1949	900000	Anja
1950	900000	Anjali
1951	900000	Anjana
1952	900000	Anjelika
1953	900000	Anjorin
1954	900000	Anjos Rochedo
1955	900000	Anjos Rosan
1956	900000	Anju
1957	900000	Ankele
1958	900000	Ankersen
1959	900000	Ankhbayar
1960	900000	Ankinian
1961	900000	Ankit
1962	900000	Ankrah
1963	900000	Ann-Katrin
1964	900000	Anna
1965	900000	Anna Torrodà
1966	900000	Annagul
1967	900000	Annalie
1968	900000	Anne
1969	900000	Anne-Marie
1970	900000	Annesley
1971	900000	Annika
1972	900000	Annumanian
1973	900000	Annyong
1974	900000	Anoh
1975	900000	Anosike
1976	900000	Anouar
1977	900000	Anouk
1978	900000	Anri
1979	900000	Ansaldi
1980	900000	Ansari
1981	900000	Ansarifard
1982	900000	Ansel Barni
1983	900000	Ansell
1984	900000	Anselm
1985	900000	Anselmi
1986	900000	Anselmo
1987	900000	Anselmo Meirás
1988	900000	Anselmo Túlio
1989	900000	Ansgar
1990	900000	Anshuman
1991	900000	Anssi
1992	900000	Anssumane
1993	900000	Ansu
1994	900000	Ansu Fati
1995	900000	Ansumane Biai
1996	920521	Antal
1997	900000	Antalyalı
1998	900000	Antanas
1999	900000	Ante
2000	900000	Anteneh
2001	900000	Anthes
2002	920523	Anthony
2003	900000	Anthony Michel
2004	900000	Anthonys
2005	900000	Antilef
2006	900000	Antiste
2007	900000	Antman
2008	900000	Anto
2009	920525	Antoine
2010	900000	Antolić
2011	900000	Antolín
2012	900000	Anton
2013	900000	Antonaldinho
2014	900000	Antonaldo David
2015	900000	Antonaldo Laforte
2016	900000	Antonaldo Luiz
2017	900000	Antonaldo V.
2018	900000	Antonaldo Vaz
2019	900000	Antonatos
2020	900000	Antonay
2021	900000	Antonee
2022	900000	Antoni
2023	900000	Antonia
2024	900000	Antonin
2025	900000	Antonini
2026	900000	Antonino
2027	928980	Antonio
2028	900000	Antonio C.
2029	900000	Antonio David
2030	900000	Antonio Jesús
2031	900000	Antonio José
2032	900000	Antonio Sánchez
2033	900000	Antonios
2034	900000	Antonis
2035	900000	Antonitsch
2036	900000	Antoniu
2037	900000	Antoniu Roca
2038	900000	Antonopoulos
2039	900000	Antonov
2040	900000	Antonova
2041	900000	Antonsen
2042	920530	Antonsson
2043	900000	Antonucci
2044	900000	Antony
2045	900000	Antonín
2046	900000	Antovski
2047	900000	Antoñin
2048	900000	Antoñito
2049	900000	Antoñín
2050	900000	Antti
2051	900000	Antun
2052	900000	Antuna
2053	900000	Antunes
2054	900000	Antunes Carvalho
2055	900000	Antunes Eustáquio
2056	900000	Antunes da Silva
2057	920533	Antwi
2058	900000	Antwi-Adjei
2059	900000	Antwoine
2060	900000	Antyukh
2061	900000	Antón
2062	900000	António Manuel
2063	900000	Antônio Carlos
2064	900000	Antônio Chiamuloira
2065	900000	Antônio Felipe
2066	900000	Anu
2067	900000	Anuar
2068	900000	Anudaan
2069	900000	Anuj
2070	900000	Anunga
2071	900000	Anup
2072	900000	Anuradha
2073	900000	Anuvinda
2074	900000	Anvegård
2075	920535	Anwar
2076	900000	Anyembe
2077	900000	Anzai
2078	900000	Anzinger
2079	900000	Aníbal
2080	900000	Aníbal Dias
2081	900000	Aníbal Rangel
2082	900000	Ao
2083	900000	Aodh
2084	900000	Aokai
2085	900000	Aoki
2086	900000	Aom
2087	900000	Aouacheria
2088	900000	Aouar
2089	900000	Aouchiche
2090	900000	Aoyama
2091	900000	Aoás Corrêa
2092	900000	Apa
2093	900000	Apache
2094	900000	Apaolaza
2095	900000	Aparecido Silva
2096	900000	Aparicio Gómez
2097	900000	Aparna
2098	900000	Apeh
2099	900000	Api
2100	900000	Apibal
2101	900000	Apkarian
2102	900000	Apna Embaló
2103	900000	Apolinário de Lira
2104	900000	Apollo
2105	900000	Apostolakis
2106	900000	Apostolopoulos
2107	900000	Apostolos
2108	900000	Apostolov
2109	900000	Appelkamp
2110	900000	Appelt Pires
2111	920545	Appiah
2112	900000	Appiah Tawiah
2113	900000	Appiah-Forson
2114	900000	Appin
2115	900000	Appindangoye
2116	900000	Appéré
2117	900000	Apter
2118	900000	Apuia
2119	900000	Aqeel
2120	900000	Aqib
2121	900000	Aquiles
2122	900000	Aquilina
2123	900000	Aquilino
2124	901168	Aquino
2125	900000	Aquino Cossa
2126	900000	Ara
2127	900000	Arab
2128	900000	Arabe
2129	900000	Arace
2130	900000	Arafat
2131	900000	Arai
2132	920550	Arajuuri
2133	900000	Arak
2134	900000	Arakelian
2135	900000	Araki
2136	900000	Aral
2137	900000	Aram
2138	900000	Arambarri
2139	900000	Arambarri Murua
2140	900000	Aramburu
2141	900000	Aramu
2142	900000	Arancibia
2143	900000	Aranda
2144	920554	Arango
2145	900000	Arano
2146	900000	Arantes Maximiano
2147	900000	Arantes Nascimento
2148	900000	Arape
2149	900000	Araruna
2150	900000	Araruna Hoffmann
