homega	previousyeartableposition	homegf	currenttableposition	awaygf	awayga	teamshortform	hasachievedobjective	yettowin	unbeatenallcomps	unbeatenleague	champion	leagueid	prevleagueid	highestpossible	teamform	highestprobable	homewins	artificialkey	nummatchesplayed	teamid	grouping	awaywins	objective	points	actualvsexpectations	homelosses	unbeatenhome	lastgameresult	unbeatenaway	awaylosses	awaydraws	homedraws	teamlongform
0	2	0	9	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	789	0	112998	0	0	0	1952	0	0	0	0	0	0	0	0	0
0	2	0	7	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	790	0	112999	0	0	0	1971	0	0	0	0	0	0	0	0	0
0	2	0	8	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	791	0	113000	0	0	0	1962	0	0	0	0	0	0	0	0	0
0	2	0	15	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	792	0	113001	0	0	0	1875	0	0	0	0	0	0	0	0	0
0	2	0	6	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	793	0	113002	0	0	0	1974	0	0	0	0	0	0	0	0	0
0	2	0	3	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	794	0	113003	0	0	0	2039	0	0	0	0	0	0	0	0	0
0	2	0	2	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	795	0	113004	0	0	0	2073	0	0	0	0	0	0	0	0	0
0	2	0	13	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	796	0	113007	0	0	0	1931	0	0	0	0	0	0	0	0	0
0	2	0	5	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	797	0	113008	0	0	0	2011	0	0	0	0	0	0	0	0	0
0	2	0	1	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	798	0	113009	0	0	0	2197	0	0	0	0	0	0	0	0	0
0	2	0	28	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	799	0	113010	0	0	0	1678	0	0	0	0	0	0	0	0	0
0	2	0	4	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	800	0	113011	0	0	0	2035	0	0	0	0	0	0	0	0	0
0	2	0	12	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	801	0	113012	0	0	0	1936	0	0	0	0	0	0	0	0	0
0	2	0	22	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	802	0	113258	0	0	0	1757	0	0	0	0	0	0	0	0	0
0	2	0	19	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	803	0	113394	0	0	0	1810	0	0	0	0	0	0	0	0	0
0	2	0	23	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	804	0	113984	0	0	0	1754	0	0	0	0	0	0	0	0	0
0	2	0	30	0	0	0	0	0	0	0	0	2136	2136	0	0	0	0	805	0	115682	0	0	0	1670	0	0	0	0	0	0	0	0	0
0	5	0	1	0	0	0	0	0	0	0	0	2149	2149	0	0	0	0	806	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	1	2149	2149	0	0	0	0	807	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	1	0	0	0	0	0	0	0	0	2149	2149	0	0	0	0	808	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	0	1	0	0	0	0	0	0	0	0	2149	2149	0	0	0	0	809	0	1884	0	0	0	0	0	0	0	0	0	0	0	0	0
4	11	5	9	2	4	46	0	0	0	0	0	2149	2149	0	20021	3	2	810	6	112389	3	0	3	8	1	1	0	1	0	1	2	0	44
0	6	0	11	0	0	0	0	0	0	0	0	2149	2149	0	0	0	0	811	0	111629	5	0	11	0	0	0	0	0	0	0	0	0	0
0	10	0	9	0	0	0	0	0	0	0	0	2149	2149	0	0	0	0	812	0	113040	5	0	11	0	0	0	0	0	0	0	0	0	0
0	8	0	1	0	0	0	0	0	0	0	0	2149	2149	0	0	0	0	813	0	113146	16	0	16	0	0	0	0	0	0	0	0	0	0
0	3	0	10	0	0	0	0	0	0	0	0	2149	2149	0	0	0	0	814	0	113257	5	0	11	0	0	0	0	0	0	0	0	0	0
0	7	0	3	0	0	0	0	0	0	0	0	2149	2149	0	0	0	0	815	0	113297	14	0	14	0	0	0	0	0	0	0	0	0	0
0	9	0	7	0	0	0	0	0	0	0	0	2149	2149	0	0	0	0	816	0	113299	11	0	14	0	0	0	0	0	0	0	0	0	0
0	12	0	8	0	0	0	0	0	0	0	1	2149	2149	0	0	0	0	817	0	113300	5	0	16	0	0	0	0	0	0	0	0	0	0
0	13	0	5	0	0	0	0	0	0	0	0	2149	2149	0	0	0	0	818	0	113301	11	0	11	0	0	0	0	0	0	0	0	0	0
0	14	0	2	0	0	0	0	0	0	0	0	2149	2149	0	0	0	0	819	0	113302	15	0	14	0	0	0	0	0	0	0	0	0	0
1	1	9	1	4	0	0	0	0	0	0	1	2209	76	0	0	0	0	820	0	1874	0	0	0	0	0	0	0	0	0	0	0	0	0
2	5	9	11	4	11	20	0	0	0	0	0	2209	350	0	11100	3	1	821	6	112096	3	0	8	6	2	0	1	2	0	2	2	1	33
3	10	9	3	4	8	53	0	0	0	0	0	2209	350	0	2121	8	2	822	6	112392	9	1	3	11	0	0	1	1	0	1	1	1	61
4	4	9	16	4	7	13	0	1	0	0	0	2209	350	0	101	4	0	823	6	112393	4	0	8	3	4	2	0	1	0	1	2	1	16
5	15	9	5	4	4	66	0	0	0	0	0	2209	350	0	21202	9	2	824	5	113057	8	1	5	10	0	0	1	0	0	1	1	0	66
6	11	9	4	4	6	73	0	0	0	0	0	2209	350	0	21212	8	2	825	6	113217	8	1	3	11	0	0	1	0	0	1	1	1	61
7	1	9	1	4	0	0	0	0	0	0	0	2209	76	0	0	0	0	826	0	114841	0	0	0	0	0	0	0	0	0	0	0	0	60
8	1	9	1	4	0	0	0	0	0	0	0	2209	76	0	0	0	0	827	0	114840	0	0	0	0	0	0	0	0	0	0	0	0	60
9	1	9	1	4	0	0	0	0	0	0	0	2209	76	0	0	0	0	828	0	111334	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1	9	1	4	0	0	0	0	0	0	0	2209	76	0	0	0	0	829	0	112671	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1	9	1	4	0	0	0	0	0	0	1	2209	76	0	0	0	0	830	0	113320	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1	9	1	4	0	0	0	0	0	0	1	2209	76	0	0	0	0	831	0	113321	0	0	0	0	0	0	0	0	0	0	0	0	0
1	5	9	1	4	0	0	0	0	0	0	0	2210	351	0	0	0	0	832	0	111393	16	0	13	0	0	0	0	0	0	0	0	0	0
2	4	9	2	4	0	0	0	0	0	0	0	2210	351	0	0	0	0	833	0	111395	15	0	13	0	0	0	0	0	0	0	0	0	0
3	3	9	3	4	0	0	0	0	0	0	0	2210	351	0	0	0	0	834	0	111396	14	0	11	0	0	0	0	0	0	0	0	0	0
4	12	9	6	4	0	0	0	0	0	0	0	2210	351	0	0	0	0	835	0	111397	13	0	15	0	0	0	0	0	0	0	0	0	0
5	11	9	7	4	0	0	0	0	0	0	0	2210	351	0	0	0	0	836	0	111398	11	0	11	0	0	0	0	0	0	0	0	0	0
6	9	9	8	4	0	0	0	0	0	0	0	2210	351	0	0	0	0	837	0	111399	11	0	13	0	0	0	0	0	0	0	0	0	0
7	2	9	9	4	0	0	0	0	0	0	0	2210	351	0	0	0	0	838	0	111400	11	0	16	0	0	0	0	0	0	0	0	0	0
8	7	9	10	4	0	0	0	0	0	0	0	2210	351	0	0	0	0	839	0	111766	5	0	11	0	0	0	0	0	0	0	0	0	0
9	1	9	5	4	0	0	0	0	0	0	1	2210	351	0	0	0	0	840	0	112224	13	0	16	0	0	0	0	0	0	0	0	0	0
10	8	9	11	4	0	0	0	0	0	0	0	2210	351	0	0	0	0	841	0	112427	5	0	13	0	0	0	0	0	0	0	0	0	0
11	10	9	12	4	0	0	0	0	0	0	0	2210	351	0	0	0	0	842	0	114023	5	0	11	0	0	0	0	0	0	0	0	0	0
12	6	9	4	4	0	0	0	0	0	0	0	2210	351	0	0	0	0	843	0	114604	14	0	15	0	0	0	0	0	0	0	0	0	0
25	7	17	14	13	17	60	0	0	0	0	0	3001	349	9	22200	3	5	844	30	101145	3	5	8	33	2	9	0	2	0	8	2	1	53
9	14	20	4	24	17	66	0	0	0	0	0	3001	349	0	20122	9	7	845	29	101146	8	8	8	54	1	3	0	0	0	2	5	4	66
18	5	29	6	23	14	60	0	0	0	0	0	3001	349	9	20202	8	8	846	31	101147	8	8	9	53	2	4	0	0	0	6	2	3	70
22	4	21	11	19	19	40	0	0	0	0	0	3001	349	9	20020	3	6	847	31	101148	3	4	9	39	3	5	0	2	0	7	4	5	43
24	16	12	15	17	20	26	0	0	0	0	0	3001	349	8	1020	5	3	848	30	101149	5	3	5	29	1	7	0	2	0	6	6	5	23
22	6	25	9	17	17	46	0	0	0	0	0	3001	349	9	20210	3	7	849	31	101150	3	6	8	46	2	6	0	2	0	5	5	2	40
9	9	35	2	31	19	46	0	0	0	0	0	3001	349	0	20201	9	11	850	30	101151	9	9	8	66	0	1	0	1	0	3	3	3	66
13	10	22	5	15	14	86	1	0	0	0	0	3001	349	0	21222	8	10	851	30	111575	8	6	3	54	0	2	0	0	0	6	3	3	66
11	1	29	1	36	9	80	0	0	0	0	1	3001	349	0	2222	0	12	852	30	111730	0	11	0	75	1	0	1	0	0	1	4	2	76
11	3	18	3	17	12	73	0	0	0	0	0	3001	349	0	12212	8	10	853	31	112092	9	7	9	57	1	4	0	0	0	4	4	2	66
20	2	14	13	10	14	20	0	0	0	0	0	3001	349	9	2	3	4	854	30	112093	3	5	9	33	3	8	0	0	0	7	3	3	33
25	12	23	12	12	17	20	0	0	0	0	0	3001	349	9	200	3	7	855	30	112444	3	4	3	39	1	7	0	2	0	6	4	2	33
19	17	9	18	14	30	20	0	0	0	0	0	3001	349	3	200	5	2	856	30	112836	5	2	5	22	2	8	0	2	0	8	5	5	20
17	8	16	10	21	14	46	0	0	0	0	0	3001	349	9	10202	3	4	857	31	113157	3	6	8	42	2	6	0	0	0	3	6	6	40
11	13	25	7	13	15	46	1	0	0	0	0	3001	349	0	2210	3	9	858	30	113160	3	5	5	51	0	2	0	2	0	5	5	4	56
13	20	21	8	16	18	86	0	0	0	0	0	3001	349	9	22212	3	9	859	30	113186	3	4	5	46	0	5	0	0	0	5	6	1	56
4	1	6	7	7	10	53	0	0	0	0	1	1	1	0	12102	3	2	860	10	269	3	0	10	11	3	1	0	0	0	2	3	2	36
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
